inspection_id,worker_id,inspector_id,lane_id,vendor_id,maintenance_due_date,submission_time,status,gps_distance_worker_to_lane,gps_distance_inspector_to_lane,gps_distance_to_asset,parts_reported,inventory_withdrawal,parts_inventory_diff,photo_hash,photo_similarity_score,num_photos_submitted,edit_count,time_since_last_edit,backdated_flag,time_to_submit,time_between_inspections,hour_of_day,day_of_week,device_id,ip_address,app_version,session_duration,session_count,implied_velocity,validation_bypasses,consensus_score,inspector_vendor_edge_weight,inspector_centrality,anomaly_flag,anomaly_type,flags_list,repeated_pair_flag,photo_reuse_flag,detected_flags,detected_anomaly_flag
2008,44,25,27,21,2025-08-06 10:43:34,2025-08-05 19:40:33,completed,5.664551111153804,15.417479805690064,7.745309923381829,5,4,1,f4b16b13,0.0358541341532424,1,0,0,0,1338,5963,19,1,device_93,215.121.23.196,v2.1,969,4,11.45,0,0.621,1,0.21,0,normal,['parts_mismatch'],,,parts_mismatch,1
194,114,25,289,16,2025-08-21 01:13:43,2025-08-20 13:35:43,rejected,25.348173363459104,21.83184401991249,4.176153517827231,3,2,1,a662a612,0.1227212969803255,2,0,0,0,1086,583,13,2,device_98,172.112.117.205,v2.6,2912,9,9.91,0,0.756,9,0.081,0,normal,['parts_mismatch'],,,parts_mismatch,1
13804,32,3,170,1,2024-05-11 05:36:09,2024-05-11 16:35:43,completed,23.935982346522906,1.9869400581980516,3.216160100355744,2,1,1,d253cefa,0.0464956339731485,2,0,0,0,1621,2365,16,5,device_146,244.220.25.68,v3.9,2659,1,0.0,0,0.833,8,0.154,0,normal,['parts_mismatch'],,,parts_mismatch,1
18916,30,13,76,10,2025-02-11 14:55:46,2025-02-11 06:59:56,rejected,23.437659652242456,22.01293199886944,10.508082547651943,3,2,1,80023edb,0.0869610494893544,2,0,0,0,817,3907,6,1,device_72,67.8.234.16,v2.9,665,8,6.34,0,0.696,4,0.229,0,normal,['parts_mismatch'],,,parts_mismatch,1
16301,100,32,96,16,2025-02-07 13:06:51,2025-02-07 20:23:59,pending,8.039140772295365,19.39531958277575,11.83614768607913,4,4,0,f7641c42,0.1149441020074259,2,0,0,0,2895,5983,20,4,device_97,93.3.5.121,v1.1,6214,4,20.34,0,0.459,6,0.402,0,normal,['overdue'],,,overdue,1
10588,165,49,9,4,2025-08-30 11:45:19,2025-08-29 16:25:37,completed,13.750066433907946,4.8287261854199794,3.7561360699887913,0,-1,1,8187cc99,0.0800811662465817,1,0,0,0,3253,2916,16,4,device_177,90.128.114.171,v2.2,797,7,19.07,0,0.841,16,0.501,0,normal,['parts_mismatch'],,,parts_mismatch,1
16790,126,7,10,20,2025-06-09 15:43:17,2025-06-09 22:54:49,completed,9.682508990143448,25.05162448965824,4.355485432892767,4,3,1,0f5c2dc1,0.0365062296562592,1,0,0,0,65,6869,22,0,device_17,81.47.103.230,v3.9,184,2,21.65,0,0.787,1,0.058,0,normal,['parts_mismatch'],,,parts_mismatch,1
19727,48,29,157,13,2024-09-20 20:13:31,2024-09-22 05:16:40,pending,14.29100438453832,13.494448141207958,8.95375515697803,1,1,0,42337751,0.0113269879012319,3,0,0,0,633,7147,5,6,device_32,90.239.152.21,v2.3,723,2,10.65,1,0.678,7,0.052,0,normal,['overdue'],,,overdue,1
16911,28,46,258,25,2024-07-14 15:27:12,2024-07-16 07:54:11,completed,36.18900955820074,21.809652605807315,12.657677214886665,5,4,1,c98e0ca6,0.0392384145096725,2,0,0,0,2728,4181,7,1,device_83,58.120.202.252,v3.5,6605,5,8.42,0,0.444,12,0.127,0,normal,['parts_mismatch'],,,parts_mismatch,1
6318,153,43,255,28,2025-03-14 15:50:09,2025-03-12 21:55:43,completed,32.51866433676646,14.445143671706395,17.933236107026108,3,2,1,e8d8fd76,0.0417162019167288,1,0,0,0,102,6065,21,2,device_161,40.45.228.157,v3.4,656,3,0.0,0,0.889,1,0.077,0,normal,['parts_mismatch'],,,parts_mismatch,1
1448,51,5,145,27,2024-10-12 16:37:50,2024-10-11 15:28:52,completed,16.74340319406399,6.379666963586992,10.90746315676537,0,-1,1,60abf43f,0.1470274816442145,2,0,0,0,1418,2347,15,4,device_94,96.123.148.91,v2.9,2774,6,23.85,1,0.848,6,0.552,0,normal,['parts_mismatch'],,,parts_mismatch,1
11329,4,34,178,27,2024-01-22 00:20:59,2024-01-22 08:58:55,completed,40.03150570834998,24.563470770752904,10.549990674905194,3,2,1,ae4186e1,0.1144298128206943,1,1,681,0,283,4121,8,0,device_11,204.222.138.88,v3.0,1392,4,250.94261475326056,0,0.815,13,0.273,1,impossible_travel,"['parts_mismatch', 'impossible_travel']",,,parts_mismatch;impossible_travel,1
19049,54,26,4,16,2025-07-30 20:04:35,2025-07-30 18:53:52,pending,31.382207700495247,21.39869673130632,10.309216167378514,5,4,1,3ad65dab,0.1246682827845526,1,1,799,0,3348,5647,18,2,device_20,129.188.90.131,v3.1,6129,7,13.36,0,0.736,7,0.263,0,normal,['parts_mismatch'],,,parts_mismatch,1
7157,53,42,3,5,2025-08-23 02:33:53,2025-08-23 03:12:59,pending,32.301985619084874,13.4781611857376,2.2982858204019525,4,4,0,8a03bdb2,0.117811289419282,1,0,0,0,2484,1867,3,5,device_170,161.27.18.225,v1.3,6382,4,27.0,0,0.629,16,0.461,0,normal,['overdue'],,,overdue,1
7852,132,49,57,29,2024-01-19 02:14:56,2024-01-18 05:02:29,completed,19.79816796604603,2.9487377725831454,9.90529421801936,3,2,1,5e95199f,0.0662506042467364,1,0,0,0,707,5827,5,3,device_63,66.30.25.224,v3.2,640,2,14.33,0,0.663,13,0.286,0,normal,['parts_mismatch'],,,parts_mismatch,1
10179,124,42,244,17,2024-10-26 08:05:11,2024-10-25 08:57:23,completed,27.310781355916017,21.786048365798063,1.0507288888248176,3,2,1,10b79cd0,0.0292115055296417,1,0,0,0,1079,194,8,4,device_109,97.114.251.186,v3.5,6415,3,16.91,0,0.486,4,0.415,0,normal,['parts_mismatch'],,,parts_mismatch,1
1493,4,47,65,5,2025-07-18 07:27:25,2025-07-18 21:49:17,completed,12.764853023182043,28.148642596892167,4.293340303317433,3,2,1,563519f3,0.0321045599064057,2,2,647,0,71,1172,21,4,device_81,73.129.81.62,v3.6,3632,1,14.38,0,0.958,16,0.192,0,normal,['parts_mismatch'],,,parts_mismatch,1
779,152,18,241,2,2025-02-10 01:33:47,2025-02-08 14:56:07,completed,2.8502010393206163,6.09009019756058,4.237832889017633,1,0,1,33bc52d2,0.2055260853533065,1,0,0,0,1577,4406,14,5,device_186,155.207.81.100,v3.7,6449,1,31.41,0,0.76,18,0.158,0,normal,['parts_mismatch'],,,parts_mismatch,1
9278,10,18,226,17,2024-11-20 15:35:49,2024-11-22 12:46:57,completed,12.091697146118658,12.002238157672505,4.678807923814041,1,0,1,29085cfe,0.0393203717432978,3,0,0,0,2369,6605,12,4,device_41,156.140.186.156,v3.2,4631,4,9.18,0,0.88,17,0.199,0,normal,['parts_mismatch'],,,parts_mismatch,1
2525,87,33,193,24,2025-04-28 18:07:24,2025-04-29 16:33:47,completed,27.037242080689715,2.027228279457585,4.146774381567552,4,3,1,882cebfe,0.1031997785876913,2,1,467,0,3469,1831,16,1,device_182,174.158.150.206,v2.5,2048,3,12.72,0,0.473,16,0.204,0,normal,['parts_mismatch'],,,parts_mismatch,1
5375,70,23,55,15,2024-11-03 06:45:35,2024-11-04 00:59:46,completed,17.691556903247328,22.46916577283658,12.588848036179442,0,-1,1,866255c9,0.1885380546469771,1,0,0,0,2472,6468,0,0,device_37,137.28.102.2,v3.4,2459,10,6.56,0,0.378,19,0.113,0,normal,['parts_mismatch'],,,parts_mismatch,1
17372,43,35,71,8,2024-11-08 09:04:54,2024-11-06 14:33:37,completed,23.12782202263508,11.167758190181829,0.9775739144357614,2,1,1,79d8e64b,0.0086305437512191,1,0,0,0,3494,7072,14,2,device_119,189.49.167.100,v2.2,3199,4,12.81,0,0.5,7,0.134,0,normal,['parts_mismatch'],,,parts_mismatch,1
8260,10,42,107,26,2024-06-29 17:21:48,2024-06-29 03:49:42,pending,19.700661183083653,9.420937683626692,9.827076250832494,2,1,1,8899dde9,0.0157799729629157,2,0,0,0,2961,5448,3,5,device_134,175.170.6.21,v1.8,6015,8,9.65,0,0.483,3,0.168,0,normal,['parts_mismatch'],,,parts_mismatch,1
11241,34,31,236,5,2024-10-27 19:56:29,2024-10-29 08:19:40,completed,28.11734189297477,4.589672355434232,7.048567974505859,0,-1,1,074d3b42,0.0463651424697973,1,0,0,0,969,1226,8,1,device_193,100.240.193.74,v2.3,5398,6,10.58,0,0.765,17,0.185,0,normal,['parts_mismatch'],,,parts_mismatch,1
11640,119,8,230,4,2024-11-22 02:48:14,2024-11-22 16:32:28,rejected,24.585211290442388,6.372187491348639,7.412491781846528,4,4,0,f9dc0e88,0.1149037121727777,1,2,694,0,3400,3914,16,4,device_118,211.197.171.164,v2.6,5798,5,24.5,1,0.828,11,0.372,0,normal,['overdue'],,,overdue,1
18105,40,45,158,29,2024-05-07 15:04:24,2024-05-06 09:28:06,completed,12.352118932015692,2.296093151198308,2.9073676250503047,3,2,1,fb17d974,0.101249729478255,1,0,0,0,2202,1403,9,0,device_140,177.81.201.133,v2.4,3804,5,20.85,0,0.741,14,0.256,0,normal,['parts_mismatch'],,,parts_mismatch,1
10705,54,13,239,4,2025-04-22 04:23:33,2025-04-23 01:31:49,completed,17.8742464168794,11.494416177121089,4.37324759859907,3,4,-1,43db3c28,0.055324252944078,1,0,0,0,667,4569,1,2,device_67,132.38.21.168,v3.6,6453,5,13.77,0,0.817,17,0.381,1,parts_mismatch,['parts_mismatch'],,,parts_mismatch,1
1461,141,7,1,13,2024-02-01 12:02:32,2024-01-05 12:02:32,completed,28.1788196670747,16.593313666910813,2.34211227135407,2,2,0,4d94c907,0.1397917686968661,1,7,0,1,1910,6899,12,4,device_168,209.151.208.93,v3.9,191,6,12.54,0,0.78,16,0.135,1,backdated,['backdated'],,,backdated,1
5076,200,20,43,27,2025-08-19 06:20:09,2025-08-19 08:39:52,pending,41.00768145441272,15.020858102286317,17.580885578364615,2,1,1,4e303648,0.0858633611725684,2,1,1419,0,2221,4847,8,1,device_53,144.7.77.96,v3.4,6548,1,5.78,0,0.759,7,0.406,0,normal,"['overdue', 'parts_mismatch']",,,overdue;parts_mismatch,1
4089,67,12,294,30,2024-10-31 19:29:15,2024-11-01 08:29:46,completed,16.826702178449406,15.97246827361565,10.555347456649589,1,0,1,098a3d7c,0.0797696945729398,2,0,0,0,473,4272,8,4,device_127,219.10.226.220,v2.2,6382,9,8.86,1,0.588,3,0.52,0,normal,['parts_mismatch'],,,parts_mismatch,1
12110,61,11,236,22,2024-08-25 18:10:26,2024-08-24 12:13:48,completed,149.9851338296569,103.73962291723184,0.1423265912005096,3,4,-1,b26db22a,0.083109543385659,2,0,0,0,2112,3885,12,5,device_85,61.2.35.198,v3.0,2733,8,12.74,0,0.487,3,0.601,1,gps_mismatch;parts_mismatch,"['gps_mismatch', 'parts_mismatch']",,,gps_mismatch;parts_mismatch,1
15038,68,2,272,18,2024-09-27 14:21:33,2024-10-15 14:21:33,pending,10.41798004285836,16.26359778740166,2.2535554505687454,5,4,1,572761a4,0.0424287665417206,1,0,0,0,404,1817,14,1,device_187,140.79.97.115,v2.9,3023,4,20.54,0,0.741,6,0.059,1,overdue,"['overdue', 'parts_mismatch']",,,overdue;parts_mismatch,1
9032,162,11,218,1,2024-12-29 14:40:05,2024-12-31 12:20:19,completed,7.720014223506233,21.192733637518582,10.605652429870066,5,4,1,d7984137,0.1869472740528084,1,0,0,0,535,1139,12,1,device_170,226.2.68.152,v3.7,5643,8,6.42,0,0.726,12,0.203,0,normal,['parts_mismatch'],,,parts_mismatch,1
2660,56,3,131,15,2025-03-23 22:23:25,2025-03-25 13:05:54,pending,0.1559098239999237,24.261115741196303,10.406580508043865,4,4,0,4289fe22,0.0750825083325501,1,0,0,0,1608,6572,13,1,device_71,93.79.165.67,v2.3,7109,8,11.24,0,0.715,8,0.31,0,normal,['overdue'],,,overdue,1
2598,40,31,263,14,2024-06-01 09:35:20,2024-06-02 05:03:36,pending,26.697976825318456,11.152136448687388,2.890136226414484,3,3,0,9edf0f26,0.1282991836793845,3,0,0,0,575,4370,5,6,device_15,249.209.178.239,v2.2,1043,2,13.23,0,0.632,20,0.3,0,normal,['overdue'],,,overdue,1
15224,152,10,114,16,2024-08-20 11:32:09,2024-08-20 20:22:41,pending,15.036942374720764,20.92530206197356,4.729765546299293,0,0,0,126f6be8,0.0564824519380408,1,0,0,0,447,260,20,1,device_179,225.48.110.170,v2.0,4647,4,15.72,0,0.513,7,0.302,0,normal,['overdue'],,,overdue,1
19903,94,47,212,17,2025-04-26 21:56:13,2025-04-25 05:15:22,completed,12.519025180494628,7.352560438206734,3.4150174329818723,0,-1,1,4eec0f76,0.0761628293235474,1,0,0,0,3085,3385,5,4,device_100,100.228.155.38,v3.8,2494,6,5.36,0,0.62,10,0.387,0,normal,['parts_mismatch'],,,parts_mismatch,1
7419,158,10,56,2,2024-11-01 12:58:02,2024-11-01 21:38:05,completed,23.23614476535733,26.791557517303243,3.816150422329547,0,-1,1,deeeac5b,0.0906070278721765,1,0,0,0,70,488,21,4,device_196,112.4.233.130,v3.4,5799,5,17.49,0,0.824,16,0.13,0,normal,['parts_mismatch'],,,parts_mismatch,1
17333,38,3,282,10,2024-12-30 06:38:24,2024-12-28 17:11:51,completed,10.88495006407102,26.421510166857544,13.03990380346995,5,4,1,81630d7b,0.0239541594506082,2,0,0,0,2211,6674,17,5,device_61,231.184.227.86,v3.2,3678,6,17.5,0,0.697,7,0.071,0,normal,['parts_mismatch'],,,parts_mismatch,1
442,25,27,155,9,2024-09-03 08:50:37,2024-09-03 23:25:10,completed,27.07231373804277,16.659015567622014,11.09758949767999,2,1,1,8f7fdcbc,0.0232389873268486,1,0,0,0,1891,4071,23,1,device_165,243.62.191.241,v3.1,259,4,17.83,0,0.493,1,0.184,0,normal,['parts_mismatch'],,,parts_mismatch,1
9047,155,38,215,21,2024-12-17 04:35:26,2024-12-16 12:33:11,completed,257.1220991798583,245.4868563109294,9.256640698841238,2,2,0,d4582e88,0.0751284059495045,2,1,1338,0,2806,3443,12,0,device_94,242.89.81.122,v2.4,2539,8,8.0,0,0.675,10,0.219,1,gps_mismatch,['gps_mismatch'],,,gps_mismatch,1
1959,151,50,268,10,2024-11-09 23:03:44,2024-11-08 15:28:42,completed,32.47820773150238,23.594718051686705,6.099278784597885,2,1,1,38e609b6,0.1265049802505156,1,0,0,0,2652,3861,15,4,device_1,239.107.80.115,v1.8,6632,9,6.5,0,0.628,17,0.047,0,normal,['parts_mismatch'],,,parts_mismatch,1
10488,187,6,108,2,2025-02-20 06:39:10,2025-02-18 13:34:57,completed,19.39231813576593,5.73164326425659,18.305889450908055,5,4,1,0e64088e,0.208243765576653,2,1,2093,0,2231,3015,13,1,device_162,11.184.120.179,v3.3,5845,8,13.41,0,0.806,16,0.404,0,normal,['parts_mismatch'],,,parts_mismatch,1
12577,178,39,11,29,2024-10-07 23:37:43,2024-08-17 23:37:43,completed,26.794154750426515,13.104937178660665,12.086712040184352,1,2,-1,f4ece198,0.1206786433584964,1,4,0,1,2047,4112,23,5,device_27,85.118.27.10,v3.5,3172,3,21.12,0,0.714,8,0.092,1,parts_mismatch;backdated,"['parts_mismatch', 'backdated']",,,parts_mismatch;backdated,1
7951,3,17,204,29,2024-03-22 22:47:34,2024-03-23 07:44:08,completed,29.52192945332452,18.403530618264757,2.013048233791221,3,2,1,e05824ac,0.0381546456106046,1,0,0,0,2950,4565,7,5,device_53,177.139.109.91,v3.7,1935,2,18.65,0,0.407,9,0.526,0,normal,['parts_mismatch'],,,parts_mismatch,1
11102,28,44,98,4,2025-02-24 01:07:48,2025-02-25 15:38:27,completed,33.76083150573329,0.8180089323255793,4.904836646073896,1,0,1,f463085d,0.0274299826151726,1,0,0,0,1558,1448,15,1,device_36,22.65.29.12,v3.9,807,8,5.29,0,0.577,17,0.423,0,normal,['parts_mismatch'],,,parts_mismatch,1
16022,149,45,109,15,2024-07-24 16:17:31,2024-07-23 01:26:52,pending,17.023355406499675,4.173137002789512,3.4120684736627407,0,-1,1,f328d749,0.0719781281571056,2,0,0,0,3076,211,1,1,device_60,64.156.86.254,v2.0,2149,6,0.0,1,0.84,4,0.047,0,normal,['parts_mismatch'],,,parts_mismatch,1
1099,184,11,248,26,2025-01-04 00:48:02,2025-01-05 17:23:55,pending,9.738236920365384,19.908208837179536,8.382927350201832,0,0,0,7d09eec2,0.0232140161634292,1,0,0,0,555,5709,17,6,device_188,133.199.101.1,v3.0,90,8,22.83,1,0.863,5,0.236,0,normal,['overdue'],,,overdue,1
13231,13,48,272,20,2024-05-12 12:21:40,2024-05-13 05:07:17,completed,12.012199879361166,19.521264090482266,10.346807517727404,1,0,1,390e2843,0.031861854539783,3,0,0,0,2166,7025,5,0,device_23,32.43.253.240,v2.1,4219,1,4.81,0,0.728,12,0.232,0,normal,['parts_mismatch'],,,parts_mismatch,1
12329,186,36,102,2,2024-12-01 15:56:04,2024-12-01 03:34:01,pending,24.34720628021644,5.642443429032634,9.884713202297965,5,4,1,27db9c35,0.1090720075078911,1,0,0,0,1644,4636,3,6,device_174,29.249.89.242,v3.7,6706,1,28.19,0,0.886,18,0.153,0,normal,['parts_mismatch'],,,parts_mismatch,1
4080,102,11,210,19,2025-05-30 17:31:35,2025-05-31 15:02:06,completed,22.625634102693,10.909831908603254,13.569357760810057,4,3,1,3cef1c05,0.0581272148137155,2,0,0,0,2350,2888,15,5,device_76,243.230.214.154,v3.0,4751,5,28.69,0,0.883,17,0.39,0,normal,['parts_mismatch'],,,parts_mismatch,1
9178,123,40,147,8,2024-11-05 06:25:54,2024-11-06 19:29:15,completed,13.940308362974944,20.886560692731347,5.570250443223218,1,0,1,2f1907e5,0.0795640900000266,1,0,0,0,3034,1057,19,2,device_83,198.122.49.186,v3.8,4685,5,13.01,0,0.82,6,0.207,0,normal,['parts_mismatch'],,,parts_mismatch,1
19384,119,19,120,16,2025-07-26 19:03:32,2025-07-26 21:16:18,completed,26.089212640815862,3.187196718153098,14.554946584675967,3,2,1,990b381b,0.0625458457841189,3,0,0,0,776,6049,21,5,device_56,193.234.137.138,v3.8,4173,1,21.85,0,0.693,10,0.141,0,normal,['parts_mismatch'],,,parts_mismatch,1
588,39,14,158,27,2024-02-21 06:45:34,2024-02-22 05:27:02,pending,28.810621873806653,16.32471633449793,11.71449901632806,4,3,1,b9034d33,0.0446509984760559,2,0,0,0,445,6602,5,3,device_144,50.77.83.107,v1.8,5085,7,5.66,0,0.536,18,0.084,0,normal,"['overdue', 'parts_mismatch']",,,overdue;parts_mismatch,1
13676,176,32,67,16,2025-04-01 10:28:01,2025-04-03 08:19:42,completed,25.82146219348629,10.418065517616975,9.0119920704441,2,1,1,5937512b,0.1012887914904157,1,0,0,0,685,2744,8,3,device_77,154.95.99.137,v3.9,3434,8,12.08,0,0.455,11,0.45,0,normal,['parts_mismatch'],,,parts_mismatch,1
9588,69,3,173,23,2025-02-27 10:56:29,2025-02-26 04:46:58,completed,2.912715971526435,18.88284377606773,16.11625967295416,0,-1,1,2c60cf1d,0.1282617787076305,1,0,0,0,890,1086,4,2,device_147,194.139.113.119,v2.1,2836,8,3.14,0,0.528,1,0.142,0,normal,['parts_mismatch'],,,parts_mismatch,1
11740,15,11,156,6,2024-06-11 18:56:06,2024-06-09 19:23:17,completed,31.76860358403627,11.264136714840642,10.021815742347052,3,2,1,9f085d1c,0.094865407792377,1,0,0,0,1301,2182,19,6,device_126,197.65.171.116,v1.3,2486,5,12.81,0,0.911,14,0.489,0,normal,['parts_mismatch'],,,parts_mismatch,1
227,156,37,119,20,2024-06-29 08:11:46,2024-06-28 09:08:44,completed,17.866702006907307,19.679653395469963,17.500863663497597,5,4,1,cd111adf,0.033287798225649,2,0,0,0,2690,3093,9,4,device_48,228.198.251.122,v1.2,1603,4,13.42,0,0.676,1,0.668,0,normal,['parts_mismatch'],,,parts_mismatch,1
3865,99,45,297,30,2024-05-14 14:23:51,2024-05-13 06:59:55,completed,16.784511779955025,3.570941999758004,17.945210950595765,3,2,1,613b099f,0.0624013344670187,1,0,0,0,2010,2724,6,0,device_155,250.121.16.216,v3.0,3150,2,22.87,0,0.24,16,0.235,0,normal,['parts_mismatch'],,,parts_mismatch,1
924,37,6,165,2,2025-07-25 12:18:14,2025-07-24 03:06:24,pending,19.64683140405104,15.018914929081976,6.783921949572953,1,0,1,7b1a8c7f,0.1029564811505636,1,0,0,0,839,3011,3,3,device_12,250.132.80.73,v1.1,5099,9,4.81,0,0.817,19,0.103,0,normal,['parts_mismatch'],,,parts_mismatch,1
12151,127,17,268,16,2025-03-12 17:18:12,2025-03-11 15:02:55,completed,35.68574345344349,13.199188740252382,11.310156845447528,1,0,1,2f990077,0.1099261569570577,2,0,0,0,3133,1908,15,1,device_184,211.248.173.133,v2.9,2664,7,20.85,0,0.744,18,0.143,0,normal,['parts_mismatch'],,,parts_mismatch,1
11206,97,31,294,21,2024-02-16 06:16:37,2024-02-14 11:05:38,completed,0.5020532320022753,4.660085886857083,25.524876622269424,4,3,1,0161ac6e,0.0929244449976213,1,0,0,0,1306,6595,11,2,device_86,23.47.220.25,v1.7,5920,2,24.73,0,0.863,3,0.096,0,normal,['parts_mismatch'],,,parts_mismatch,1
7134,136,9,259,25,2025-06-18 14:52:02,2025-06-17 01:27:09,completed,14.949084819388238,3.192021570675463,15.517237004119837,0,0,0,4f6a21a8,0.0752807608594639,1,0,0,0,4,5368,1,1,device_91,20.37.18.121,v2.8,4300,1,4.78,0,0.963,20,0.248,1,rubber_stamp,['rubber_stamp'],,,rubber_stamp,1
11169,22,5,13,23,2024-04-03 19:48:44,2024-04-02 10:25:00,completed,38.03312069745351,18.88570378964299,4.154111473270064,0,-1,1,3118aeb3,0.1690624620011624,1,1,123,0,681,6825,10,1,device_131,58.225.133.97,v1.1,5217,10,7.29,0,0.745,8,0.06,0,normal,['parts_mismatch'],,,parts_mismatch,1
283,106,22,84,4,2024-06-18 05:30:25,2024-06-17 23:50:04,completed,9.0979159320057,12.88428253979152,4.242108342901958,1,1,0,67d7eb4b,1.0,0,0,0,0,567,172,23,0,device_123,99.159.185.36,v2.9,4305,6,9.95,0,0.71,10,0.363,1,photo_anomaly,['photo_anomaly'],,,photo_anomaly,1
4944,170,10,131,19,2025-08-06 20:13:55,2025-08-06 11:28:50,pending,11.260687577531945,5.080792214498684,1.7712689471952618,3,2,1,e4a96c32,0.0550590535325657,1,0,0,0,89,5920,11,2,device_4,64.155.141.101,v2.7,6488,10,16.3,0,0.836,4,0.369,0,normal,['parts_mismatch'],,,parts_mismatch,1
14890,174,23,78,21,2024-09-21 14:55:26,2024-09-22 04:10:10,completed,11.653874212255822,5.033132880720242,2.6513806427339706,4,3,1,5b58437a,0.0856281876633458,1,0,0,0,2747,5514,4,6,device_171,68.170.210.160,v2.8,2520,8,12.89,0,0.642,4,0.366,0,normal,['parts_mismatch'],,,parts_mismatch,1
5224,76,6,60,28,2025-07-01 17:01:14,2025-06-29 22:49:52,completed,27.232322441984454,4.730776087396663,4.678121920667896,4,3,1,e970b833,0.0611838938875031,2,0,0,0,886,2038,22,6,device_147,93.225.89.96,v1.3,514,4,18.9,0,0.37,8,0.383,0,normal,['parts_mismatch'],,,parts_mismatch,1
2286,177,16,174,6,2024-02-19 18:16:12,2024-02-19 20:34:11,completed,154.65100520229524,135.60107719389498,6.1670901435401495,5,5,0,48d57955,0.2576582874405069,1,0,0,0,3250,3573,20,0,device_137,195.77.130.121,v1.5,3917,6,6.76,0,0.647,4,0.17,1,gps_mismatch,['gps_mismatch'],,,gps_mismatch,1
8079,69,6,28,3,2025-04-07 20:27:32,2025-04-06 02:11:51,completed,9.118740021560193,18.16205815225397,16.816914894739224,1,0,1,02963d06,0.0836051089203892,2,0,0,0,708,6156,2,6,device_128,125.171.170.160,v2.1,3700,6,0.0,0,0.559,10,0.453,0,normal,['parts_mismatch'],,,parts_mismatch,1
6412,149,20,132,6,2024-11-29 13:52:32,2024-12-01 10:39:43,pending,19.668329206492107,10.320493553687148,2.6109879076342626,2,1,1,ee20075a,0.0665708024656273,1,0,0,0,3044,5392,10,6,device_8,120.137.254.157,v1.4,4610,6,6.79,0,0.953,7,0.261,0,normal,"['overdue', 'parts_mismatch']",,,overdue;parts_mismatch,1
13490,48,13,69,17,2024-11-09 19:26:22,2024-11-10 13:04:28,completed,14.13742961587731,4.162748424838942,1.90456245418385,1,0,1,7ac69062,0.0447445101552158,2,0,0,0,929,2901,13,6,device_114,24.62.53.157,v2.9,3938,6,22.61,0,0.899,10,0.267,0,normal,['parts_mismatch'],,,parts_mismatch,1
13566,124,24,234,19,2024-12-22 14:07:24,2024-12-21 16:10:06,completed,14.607175533619872,16.45252510054419,10.094979179815738,4,3,1,e18f82cc,0.1387789279294601,1,0,0,0,2301,5805,16,5,device_78,251.167.161.213,v3.7,4809,7,4.89,0,0.905,8,0.32,0,normal,['parts_mismatch'],,,parts_mismatch,1
10984,113,32,122,9,2025-08-24 15:41:25,2025-08-25 16:27:52,pending,20.28967227762535,19.32748429416716,13.88009992521533,2,2,0,1c9a34ad,0.0708017282615336,1,0,0,0,552,2461,16,0,device_117,132.219.10.101,v1.7,5790,8,7.25,0,0.844,18,0.473,0,normal,['overdue'],,,overdue,1
5775,145,21,75,21,2024-12-24 21:59:57,2024-12-24 22:59:37,pending,3.654470564562338,8.464398735960904,0.7374863959118958,0,0,0,e7da054a,0.1248697698273623,1,0,0,0,194,6830,22,1,device_100,159.16.243.22,v2.9,2761,5,13.22,1,0.934,3,0.433,0,normal,['overdue'],,,overdue,1
9284,164,27,243,24,2025-07-29 01:20:31,2025-07-27 09:23:13,pending,14.788771706023152,21.045399218727677,13.827758570101842,1,0,1,e1bbc9a5,0.2276522343211166,1,0,0,0,3338,7043,9,6,device_41,160.69.233.197,v2.2,533,8,12.64,0,0.726,12,0.201,0,normal,['parts_mismatch'],,,parts_mismatch,1
9370,134,26,41,4,2025-06-11 17:51:45,2025-06-10 14:56:18,pending,18.157237889427783,13.797334204525148,7.405931300090673,4,3,1,d7d5a6d5,0.0530283098816179,2,0,0,0,119,737,14,1,device_75,134.229.131.212,v3.7,4038,4,9.37,0,0.872,6,0.327,0,normal,['parts_mismatch'],,,parts_mismatch,1
10272,65,44,177,7,2024-07-20 02:31:28,2024-07-21 07:09:41,completed,17.972005949999033,19.496877778157124,6.785401020070101,0,-1,1,06eeed2e,0.0244822406068319,1,0,0,0,751,3409,7,6,device_160,54.186.120.51,v2.4,372,3,6.43,0,0.639,12,0.249,0,normal,['parts_mismatch'],,,parts_mismatch,1
10801,135,23,100,16,2024-04-10 07:36:33,2024-04-11 19:58:33,completed,21.03718815642181,10.991142554240888,11.871493443061944,3,2,1,d82a2126,0.0688383090029298,1,0,0,0,2395,4401,19,3,device_103,183.173.27.218,v3.4,4087,4,12.96,0,0.833,12,0.097,0,normal,['parts_mismatch'],,,parts_mismatch,1
19031,33,41,217,18,2025-03-13 23:56:39,2025-03-15 17:51:18,pending,18.397235688005534,11.301397744377256,3.3126652099262213,2,1,1,a677503e,0.0745677981579126,2,0,0,0,3340,6740,17,5,device_31,66.16.32.160,v1.6,651,5,18.28,0,0.965,11,0.659,0,normal,"['overdue', 'parts_mismatch']",,,overdue;parts_mismatch,1
1728,86,40,156,22,2024-03-01 21:39:25,2024-03-02 13:08:37,completed,11.142519381240826,5.898915148987911,7.02775724562621,0,-1,1,8a3b32e3,0.0388848414249651,1,0,0,0,3186,5969,13,5,device_114,52.142.161.142,v1.9,6463,9,5.91,0,0.957,2,0.056,0,normal,['parts_mismatch'],,,parts_mismatch,1
